name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
Snacks Gali,Kolkata,Salt Lake,--,Too Few Ratings,['Fast Food' 'Italian' 'Desserts'],₹250 FOR TWO,84.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Snacks Gali. Area: Salt Lake. Cuisine: ['Fast Food' 'Italian' 'Desserts']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 84.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
ADDA & BIRYANI,Kolkata,Sector V Salt Lake,--,Too Few Ratings,['Biryani' 'North Indian' 'Combo'],₹500 FOR TWO,77.0,False,NP-265 Nayapatty Main Road Salt Lake Sector V. WARD NO-28 North Twenty Four Parganas- 700102,Non-Veg,Medium,Restaurant: ADDA & BIRYANI. Area: Sector V Salt Lake. Cuisine: ['Biryani' 'North Indian' 'Combo']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 77.0 mins. Address: NP-265 Nayapatty Main Road Salt Lake Sector V. WARD NO-28 North Twenty Four Parganas- 700102.
Sandwizz,Kolkata,Lake Town,--,Too Few Ratings,['Fast Food'],₹199 FOR TWO,98.0,False,385/a Hanapara Kestopur Kolkata West Bengal 700101 India,Non-Veg,Low,Restaurant: Sandwizz. Area: Lake Town. Cuisine: ['Fast Food']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 98.0 mins. Address: 385/a Hanapara Kestopur Kolkata West Bengal 700101 India.
Burger Cafe,Kolkata,Bidhannagar,2.8,20+ ratings,['Fast Food'],₹200 FOR TWO,77.0,False,Shop No- 232Nayapatti Behind Chok Mandir Sector 5Saltlake Kolkata-10,Non-Veg,Low,Restaurant: Burger Cafe. Area: Bidhannagar. Cuisine: ['Fast Food']. Budget: Low. Rating: 2.8. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 77.0 mins. Address: Shop No- 232Nayapatti Behind Chok Mandir Sector 5Saltlake Kolkata-10.
Dastaan,Kolkata,Ruby Area,--,Too Few Ratings,['Indian'],₹600 FOR TWO,98.0,False,S-29 A S29/1 P-29/A/1 Phase 3 Kasba Industrial Estate Sector J East Kolkata Twp Kolkata West Bengal 700107 India,Non-Veg,High,Restaurant: Dastaan. Area: Ruby Area. Cuisine: ['Indian']. Budget: High. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 98.0 mins. Address: S-29 A S29/1 P-29/A/1 Phase 3 Kasba Industrial Estate Sector J East Kolkata Twp Kolkata West Bengal 700107 India.
Waffle Treats,Kolkata,Salt Lake,--,Too Few Ratings,['Desserts'],₹250 FOR TWO,77.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Waffle Treats. Area: Salt Lake. Cuisine: ['Desserts']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 77.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
LANDS OF ICECREAM,Kolkata,Sector V Salt Lake,--,Too Few Ratings,['Fast Food' 'Chinese' 'Pizzas' 'Beverages'],₹300 FOR TWO,73.0,False,NP -232 NAYAPATTISALTLAKE SECTOR 5   WARD NO-28  BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal-700102,Non-Veg,Medium,Restaurant: LANDS OF ICECREAM. Area: Sector V Salt Lake. Cuisine: ['Fast Food' 'Chinese' 'Pizzas' 'Beverages']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: NP -232 NAYAPATTISALTLAKE SECTOR 5   WARD NO-28  BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal-700102.
Kebabs In Roll - Ramlal Bazar,Kolkata,Near Lal Gate Ramlal BazarSapuipara,4.1,50+ ratings,['Kebabs' 'Biryani' 'North Indian' 'Chinese'],₹300 FOR TWO,88.0,False,36 Garfa Main Road Haltu Kol-700078,Non-Veg,Medium,Restaurant: Kebabs In Roll - Ramlal Bazar. Area: Near Lal Gate Ramlal BazarSapuipara. Cuisine: ['Kebabs' 'Biryani' 'North Indian' 'Chinese']. Budget: Medium. Rating: 4.1. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 88.0 mins. Address: 36 Garfa Main Road Haltu Kol-700078.
Appetizers Snacks,Kolkata,Salt Lake,--,Too Few Ratings,['Italian' 'Fast Food' 'Beverages'],₹250 FOR TWO,78.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Appetizers Snacks. Area: Salt Lake. Cuisine: ['Italian' 'Fast Food' 'Beverages']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 78.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
Waffle Square Express,Kolkata,Bidhannagar,3,50+ ratings,['Desserts'],₹200 FOR TWO,78.0,True,shop no -NP 232 Nayapatti Salt Lake Sector V Kolkata 7000102 beside TECHNOPOLIS,Veg,Low,Restaurant: Waffle Square Express. Area: Bidhannagar. Cuisine: ['Desserts']. Budget: Low. Rating: 3. Reviews: 50+ ratings. Diet: Veg. Delivery: 78.0 mins. Address: shop no -NP 232 Nayapatti Salt Lake Sector V Kolkata 7000102 beside TECHNOPOLIS.
CHEF SPECIAL,Kolkata,Kestopur,--,Too Few Ratings,['Chinese' 'North Indian' 'Seafood' 'Biryani'],₹300 FOR TWO,79.0,False,AG-333 HANAPARA PO KRISHNAPUR PS BAGUIATI WARD NO-11 BIDHANNAGAR RAJARHAT MUNICIPAL CORPORATION NORTH TWENTY FOUR PARGANAS WESTBENGAL-700102,Non-Veg,Medium,Restaurant: CHEF SPECIAL. Area: Kestopur. Cuisine: ['Chinese' 'North Indian' 'Seafood' 'Biryani']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 79.0 mins. Address: AG-333 HANAPARA PO KRISHNAPUR PS BAGUIATI WARD NO-11 BIDHANNAGAR RAJARHAT MUNICIPAL CORPORATION NORTH TWENTY FOUR PARGANAS WESTBENGAL-700102.
THALI GHAR,Kolkata,Kestopur,--,Too Few Ratings,['Thalis'],₹300 FOR TWO,94.0,False,BF-22 HANAPARA KRISHNAPUR P.O.-KRISHNAPUR P.S. BAGUIHATI WARD NO-10 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal 700102,Non-Veg,Medium,Restaurant: THALI GHAR. Area: Kestopur. Cuisine: ['Thalis']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 94.0 mins. Address: BF-22 HANAPARA KRISHNAPUR P.O.-KRISHNAPUR P.S. BAGUIHATI WARD NO-10 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal 700102.
Masala Fried Chicken,Kolkata,Salt Lake,--,Too Few Ratings,['Fast Food' 'Italian' 'Desserts'],₹250 FOR TWO,81.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Masala Fried Chicken. Area: Salt Lake. Cuisine: ['Fast Food' 'Italian' 'Desserts']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 81.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
Hot and Fresh Fried Chicken,Kolkata,Salt Lake,--,Too Few Ratings,['Fast Food' 'Continental' 'Pizzas' 'Snacks' 'Beverages' 'Combo'],₹250 FOR TWO,83.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Hot and Fresh Fried Chicken. Area: Salt Lake. Cuisine: ['Fast Food' 'Continental' 'Pizzas' 'Snacks' 'Beverages' 'Combo']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 83.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
Krazzy Fried Chicken,Kolkata,Salt Lake,--,Too Few Ratings,['Indian' 'Fast Food' 'Desserts'],₹250 FOR TWO,78.0,False,NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102,Non-Veg,Low,Restaurant: Krazzy Fried Chicken. Area: Salt Lake. Cuisine: ['Indian' 'Fast Food' 'Desserts']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 78.0 mins. Address: NP-232 NAYAPATTI NEAR CHOCK MANDIR KOLKATA-700102.
Kwality Swirls,Kolkata,Bidhannagar,--,Too Few Ratings,['Ice Cream' 'Beverages'],₹250 FOR TWO,76.0,True,NP -232 NAYAPATTISALTLAKE SECTOR 5 WARD NO-28 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal - 700102,Veg,Low,Restaurant: Kwality Swirls. Area: Bidhannagar. Cuisine: ['Ice Cream' 'Beverages']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 76.0 mins. Address: NP -232 NAYAPATTISALTLAKE SECTOR 5 WARD NO-28 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal - 700102.
Malatir Hesel,Kolkata,Kestopur,4,50+ ratings,['Chinese' 'Biryani' 'Snacks' 'Combo' 'Seafood'],₹300 FOR TWO,85.0,False,AG-184 TALBAGAN KESTOPUR NORTH 24 PARGANAS KOLKATA 700101,Non-Veg,Medium,Restaurant: Malatir Hesel. Area: Kestopur. Cuisine: ['Chinese' 'Biryani' 'Snacks' 'Combo' 'Seafood']. Budget: Medium. Rating: 4. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 85.0 mins. Address: AG-184 TALBAGAN KESTOPUR NORTH 24 PARGANAS KOLKATA 700101.
BANGALIANA,Kolkata,Lake Town,3.8,20+ ratings,['Indian' 'North Indian'],₹200 FOR TWO,88.0,False,AG-184 TALBAGAN KESTOPUR WARD  NO-25 BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal - 700101,Non-Veg,Low,Restaurant: BANGALIANA. Area: Lake Town. Cuisine: ['Indian' 'North Indian']. Budget: Low. Rating: 3.8. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 88.0 mins. Address: AG-184 TALBAGAN KESTOPUR WARD  NO-25 BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal - 700101.
Amma's Pure Veg,Kolkata,Baguihati,3.6,20+ ratings,['Indian' 'Rajasthani' 'Punjabi' 'Thalis' 'Desserts' 'Beverages'],₹250 FOR TWO,95.0,True,CA 6/18 Desh Bandhu Nagar Baguiati Kolkata West Bengal 700059 India,Veg,Low,Restaurant: Amma's Pure Veg. Area: Baguihati. Cuisine: ['Indian' 'Rajasthani' 'Punjabi' 'Thalis' 'Desserts' 'Beverages']. Budget: Low. Rating: 3.6. Reviews: 20+ ratings. Diet: Veg. Delivery: 95.0 mins. Address: CA 6/18 Desh Bandhu Nagar Baguiati Kolkata West Bengal 700059 India.
Yin Yang - Pan Asian Delicacy,Kolkata,Santoshpur,--,Too Few Ratings,['Chinese' 'Desserts'],₹500 FOR TWO,100.0,False,74 Dhakuria E Rd Dhakuria Sahid Nagar Garfa Kolkata West Bengal 700075 India,Non-Veg,Medium,Restaurant: Yin Yang - Pan Asian Delicacy. Area: Santoshpur. Cuisine: ['Chinese' 'Desserts']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 100.0 mins. Address: 74 Dhakuria E Rd Dhakuria Sahid Nagar Garfa Kolkata West Bengal 700075 India.
Nisha's Veg Kitchen,Kolkata,Baguihati,4.4,100+ ratings,['Indian' 'Rajasthani' 'Punjabi' 'Thalis' 'Desserts' 'Beverages'],₹300 FOR TWO,97.0,True,CA-6/18 Deshbandhu Nagar Baguihati Kolkata,Veg,Medium,Restaurant: Nisha's Veg Kitchen. Area: Baguihati. Cuisine: ['Indian' 'Rajasthani' 'Punjabi' 'Thalis' 'Desserts' 'Beverages']. Budget: Medium. Rating: 4.4. Reviews: 100+ ratings. Diet: Veg. Delivery: 97.0 mins. Address: CA-6/18 Deshbandhu Nagar Baguihati Kolkata.
NEW MAA KALI SOUTH INDIAN FOOD CENTRE,Kolkata,Haltu,3,20+ ratings,['South Indian'],₹400 FOR TWO,88.0,True,4/1 GARFA MAIN ROADWARD NO-105KOLKATAWest Bengal-700078,Veg,Medium,Restaurant: NEW MAA KALI SOUTH INDIAN FOOD CENTRE. Area: Haltu. Cuisine: ['South Indian']. Budget: Medium. Rating: 3. Reviews: 20+ ratings. Diet: Veg. Delivery: 88.0 mins. Address: 4/1 GARFA MAIN ROADWARD NO-105KOLKATAWest Bengal-700078.
Bangaliyana,Kolkata,Lake Town,--,Too Few Ratings,['Bengali' 'Indian' 'Chinese'],₹300 FOR TWO,88.0,False,AG-184 TALBAGAN KESTOPUR KOLKATA 700101,Non-Veg,Medium,Restaurant: Bangaliyana. Area: Lake Town. Cuisine: ['Bengali' 'Indian' 'Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 88.0 mins. Address: AG-184 TALBAGAN KESTOPUR KOLKATA 700101.
Wasabee,Kolkata,Haltu,4.2,100+ ratings,['Japanese' 'Chinese' 'Thai' 'Singaporean' 'Burmese'],₹1000 FOR TWO,93.0,False,30 Arya Vidyala Road Kolkata-700078,Non-Veg,Low,Restaurant: Wasabee. Area: Haltu. Cuisine: ['Japanese' 'Chinese' 'Thai' 'Singaporean' 'Burmese']. Budget: Low. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 93.0 mins. Address: 30 Arya Vidyala Road Kolkata-700078.
Cafe Bukpocket,Kolkata,Garfa,4.2,20+ ratings,['Fast Food'],₹250 FOR TWO,92.0,False,81- shahid nagar6 ward 105,Non-Veg,Low,Restaurant: Cafe Bukpocket. Area: Garfa. Cuisine: ['Fast Food']. Budget: Low. Rating: 4.2. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 92.0 mins. Address: 81- shahid nagar6 ward 105.
BABUMOSAI,Kolkata,Chinar Park,3.9,20+ ratings,['Indian' 'Chinese' 'Biryani' 'Combo'],₹299 FOR TWO,84.0,False,10/7 N C Sengupta Sarani K.B.Sarani Golpark Dum Dum Kolkata West Bengal 700055 India,Non-Veg,Low,Restaurant: BABUMOSAI. Area: Chinar Park. Cuisine: ['Indian' 'Chinese' 'Biryani' 'Combo']. Budget: Low. Rating: 3.9. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 84.0 mins. Address: 10/7 N C Sengupta Sarani K.B.Sarani Golpark Dum Dum Kolkata West Bengal 700055 India.
Khana Americana,Kolkata,Alipore,--,Too Few Ratings,['Italian-American'],₹250 FOR TWO,92.0,False,DIBYAJYOTI BOSE (PROPRIETOR) 38 A/31 JYOTISH ROY ROAD WARD- 117 BOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal 700053,Non-Veg,Low,Restaurant: Khana Americana. Area: Alipore. Cuisine: ['Italian-American']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 92.0 mins. Address: DIBYAJYOTI BOSE (PROPRIETOR) 38 A/31 JYOTISH ROY ROAD WARD- 117 BOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal 700053.
Sagar Restaurant,Kolkata,Rajarhat,3.8,20+ ratings,['Indian' 'Chinese'],₹300 FOR TWO,87.0,False,Anuj Complex Ground Floor H-I/16 Sachindralal Sarani Ashwininagar Kolkata-700059,Non-Veg,Medium,Restaurant: Sagar Restaurant. Area: Rajarhat. Cuisine: ['Indian' 'Chinese']. Budget: Medium. Rating: 3.8. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 87.0 mins. Address: Anuj Complex Ground Floor H-I/16 Sachindralal Sarani Ashwininagar Kolkata-700059.
CHILYMAN,Kolkata,Behala,--,Too Few Ratings,['Chinese'],₹200 FOR TWO,89.0,False,184/1 KABI GURI SARANI SAHAPUR BOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal,Non-Veg,Low,Restaurant: CHILYMAN. Area: Behala. Cuisine: ['Chinese']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 89.0 mins. Address: 184/1 KABI GURI SARANI SAHAPUR BOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal.
Kitchen By The Pond,Kolkata,Alipore,--,Too Few Ratings,['Bengali'],₹200 FOR TWO,94.0,False,DIBYAJYOTI BOSE (PROPRIETOR) 38 A/31 JYOTISH ROY ROAD WARD- 117 BOROUGH-X III KOLKATA  MUNICIPAL CORPORATION Kolkata West Bengal - 700053,Non-Veg,Low,Restaurant: Kitchen By The Pond. Area: Alipore. Cuisine: ['Bengali']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 94.0 mins. Address: DIBYAJYOTI BOSE (PROPRIETOR) 38 A/31 JYOTISH ROY ROAD WARD- 117 BOROUGH-X III KOLKATA  MUNICIPAL CORPORATION Kolkata West Bengal - 700053.
Kamini Snacks,Kolkata,Alipore,--,Too Few Ratings,['Snacks'],₹300 FOR TWO,95.0,False,Surajit Bijali S/o Susanta Bijali 7 Jyotish Roy Road Newalipore KolkataBOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal -700053Nearby Sbi atm,Non-Veg,Medium,Restaurant: Kamini Snacks. Area: Alipore. Cuisine: ['Snacks']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 95.0 mins. Address: Surajit Bijali S/o Susanta Bijali 7 Jyotish Roy Road Newalipore KolkataBOROUGH-X III KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal -700053Nearby Sbi atm.
khana khajana,Kolkata,Salt Lake,--,Too Few Ratings,['Chinese' 'Arabian' 'Mughlai'],₹400 FOR TWO,83.0,False,ground floor Bc-64 heaven residency Samarpally Krishnapur Kestopur Kolkata West Bengal 700102 India,Non-Veg,Medium,Restaurant: khana khajana. Area: Salt Lake. Cuisine: ['Chinese' 'Arabian' 'Mughlai']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 83.0 mins. Address: ground floor Bc-64 heaven residency Samarpally Krishnapur Kestopur Kolkata West Bengal 700102 India.
THE RIDE CAFE,Kolkata,Ruby Area,--,Too Few Ratings,['Chinese' 'Continental'],₹400 FOR TWO,86.0,False,1 ANANDAPUR MUNDAPARABOROUGH-XIIKOLKATA-700107,Non-Veg,Medium,Restaurant: THE RIDE CAFE. Area: Ruby Area. Cuisine: ['Chinese' 'Continental']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 86.0 mins. Address: 1 ANANDAPUR MUNDAPARABOROUGH-XIIKOLKATA-700107.
HAJI TAJ BIRIYANI,Kolkata,South Dumdum,--,Too Few Ratings,['Biryani' 'Combo'],₹250 FOR TWO,90.0,False,ARJUNPUR BAZAR WRAD NO-10 KOLKATA-700059District - North Twenty Four ParganasWest Bengal - 700059,Non-Veg,Low,Restaurant: HAJI TAJ BIRIYANI. Area: South Dumdum. Cuisine: ['Biryani' 'Combo']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 90.0 mins. Address: ARJUNPUR BAZAR WRAD NO-10 KOLKATA-700059District - North Twenty Four ParganasWest Bengal - 700059.
The Crabberia,Kolkata,Smarpally kestopur,4.1,20+ ratings,['Seafood' 'Chinese'],₹500 FOR TWO,90.0,False,Ground floor Bc-64 heaven residency Samarpally Kestopur Kolkata West Bengal 700102 India,Non-Veg,Medium,Restaurant: The Crabberia. Area: Smarpally kestopur. Cuisine: ['Seafood' 'Chinese']. Budget: Medium. Rating: 4.1. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 90.0 mins. Address: Ground floor Bc-64 heaven residency Samarpally Kestopur Kolkata West Bengal 700102 India.
Chinese plaza momo centre,Kolkata,Baguihati,4.1,50+ ratings,['Chinese' 'Fast Food'],₹300 FOR TWO,90.0,False,J/E/3AswaninagarBaguihatikol-59,Non-Veg,Medium,Restaurant: Chinese plaza momo centre. Area: Baguihati. Cuisine: ['Chinese' 'Fast Food']. Budget: Medium. Rating: 4.1. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 90.0 mins. Address: J/E/3AswaninagarBaguihatikol-59.
Maa Trinayani,Kolkata,Garfa,4.2,100+ ratings,['Mughlai' 'Indian' 'Chinese' 'Biryani'],₹200 FOR TWO,88.0,False,83 Garfa Main Road Near lakhan Kuthir Sen Para. Kolkata - 700075,Non-Veg,Low,Restaurant: Maa Trinayani. Area: Garfa. Cuisine: ['Mughlai' 'Indian' 'Chinese' 'Biryani']. Budget: Low. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 88.0 mins. Address: 83 Garfa Main Road Near lakhan Kuthir Sen Para. Kolkata - 700075.
PUNJABI BY TASTE,Kolkata,Kestopur,3.2,20+ ratings,['North Indian' 'Street Food' 'Chaat' 'South Indian' 'Thalis' 'Desserts' 'Beverages' 'Snacks' 'Ice Cream' 'Chinese' 'Italian'],₹350 FOR TWO,80.0,True,108 SA AJ BLOCK NEAR FOOT BRIDGE CANAL SIDE ROAD SECTOR 2 BIDHANNAGAR SALTLAKE CITY KOLKATA,Veg,Medium,Restaurant: PUNJABI BY TASTE. Area: Kestopur. Cuisine: ['North Indian' 'Street Food' 'Chaat' 'South Indian' 'Thalis' 'Desserts' 'Beverages' 'Snacks' 'Ice Cream' 'Chinese' 'Italian']. Budget: Medium. Rating: 3.2. Reviews: 20+ ratings. Diet: Veg. Delivery: 80.0 mins. Address: 108 SA AJ BLOCK NEAR FOOT BRIDGE CANAL SIDE ROAD SECTOR 2 BIDHANNAGAR SALTLAKE CITY KOLKATA.
So Southy,Kolkata,Bidhannagar,4,100+ ratings,['South Indian' 'Jain' 'Desserts' 'Beverages'],₹300 FOR TWO,81.0,True,Ward no 28 Mahisbathan  Sec V  Salt lake  Pincode- 700102,Veg,Medium,Restaurant: So Southy. Area: Bidhannagar. Cuisine: ['South Indian' 'Jain' 'Desserts' 'Beverages']. Budget: Medium. Rating: 4. Reviews: 100+ ratings. Diet: Veg. Delivery: 81.0 mins. Address: Ward no 28 Mahisbathan  Sec V  Salt lake  Pincode- 700102.
Cloud Culture,Kolkata,Dum Dum,4.4,50+ ratings,['Chinese' 'Continental' 'Desserts'],₹300 FOR TWO,89.0,False,Cloud Culture K.B.Sarani Golpark Kolkata West Bengal India,Non-Veg,Medium,Restaurant: Cloud Culture. Area: Dum Dum. Cuisine: ['Chinese' 'Continental' 'Desserts']. Budget: Medium. Rating: 4.4. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 89.0 mins. Address: Cloud Culture K.B.Sarani Golpark Kolkata West Bengal India.
D Chef Kitchen,Kolkata,Kestopur,--,Too Few Ratings,['Chinese' 'North Indian' 'Snacks' 'Biryani' 'Combo' 'Tandoor'],₹300 FOR TWO,83.0,False,Shop no 3 Ganpati park AH 51 Block D  Krishnapur PS Baguiati Kolkata WARD  NO-25 BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal - 700102,Non-Veg,Medium,Restaurant: D Chef Kitchen. Area: Kestopur. Cuisine: ['Chinese' 'North Indian' 'Snacks' 'Biryani' 'Combo' 'Tandoor']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 83.0 mins. Address: Shop no 3 Ganpati park AH 51 Block D  Krishnapur PS Baguiati Kolkata WARD  NO-25 BIDHANNAGAR-RAJARHAT  MUNICIPAL CORPORATION North Twenty  Four Parganas West Bengal - 700102.
Heavens kitchen,Kolkata,Kestopur,--,Too Few Ratings,['Indian'],₹300 FOR TWO,109.0,False,AB Block SA Block Samarpally Krishnapur Kestopur Kolkata West Bengal 700102 India,Non-Veg,Medium,Restaurant: Heavens kitchen. Area: Kestopur. Cuisine: ['Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 109.0 mins. Address: AB Block SA Block Samarpally Krishnapur Kestopur Kolkata West Bengal 700102 India.
Kookie Jar,Kolkata,Elgin,4.6,500+ ratings,['Desserts'  'Snacks'  'Bakery'],₹350 FOR TWO,45.0,False,42A  Rawdon Street  Loudon Street Area  Kolkata,Non-Veg,Medium,Restaurant: Kookie Jar. Area: Elgin. Cuisine: ['Desserts'  'Snacks'  'Bakery']. Budget: Medium. Rating: 4.6. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 45.0 mins. Address: 42A  Rawdon Street  Loudon Street Area  Kolkata.
COLLEGE STREET KITCHEN,Kolkata,Burrabazar,--,Too Few Ratings,['North Indian'  'Chinese'  'Tandoor'],₹500 FOR TWO,40.0,False,52/1/1A  College Street  Kolkata municipal corporation  kolkata West Bengal -700073,Non-Veg,Medium,Restaurant: COLLEGE STREET KITCHEN. Area: Burrabazar. Cuisine: ['North Indian'  'Chinese'  'Tandoor']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 40.0 mins. Address: 52/1/1A  College Street  Kolkata municipal corporation  kolkata West Bengal -700073.
Food Station College Street,Kolkata,College Square,4.5,50+ ratings,['Indian'  'Chinese'  'South Indian'  'Continental'],₹500 FOR TWO,39.0,False,52/1/1A  College Street  Kol - 73,Non-Veg,Medium,Restaurant: Food Station College Street. Area: College Square. Cuisine: ['Indian'  'Chinese'  'South Indian'  'Continental']. Budget: Medium. Rating: 4.5. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 39.0 mins. Address: 52/1/1A  College Street  Kol - 73.
Starbucks Coffee,Kolkata,Taltala,4.2,100+ ratings,['Beverages'  'Ice Cream'],₹400 FOR TWO,54.0,False,57A Park Mansion Starbucks coffee   ground floor,Non-Veg,Medium,Restaurant: Starbucks Coffee. Area: Taltala. Cuisine: ['Beverages'  'Ice Cream']. Budget: Medium. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 54.0 mins. Address: 57A Park Mansion Starbucks coffee   ground floor.
Cakes  Phoolbagan,Kolkata,Beleghata,4.4,100+ ratings,['Bakery'  'Desserts'],₹200 FOR TWO,39.0,False,114  Hemchandra Naskar Road  Opposite Sukanta Mancha  Phoolbagan  Kolkata - 10,Non-Veg,Low,Restaurant: Cakes  Phoolbagan. Area: Beleghata. Cuisine: ['Bakery'  'Desserts']. Budget: Low. Rating: 4.4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 39.0 mins. Address: 114  Hemchandra Naskar Road  Opposite Sukanta Mancha  Phoolbagan  Kolkata - 10.
